"mz","rt","X300_500_Pos_jgu1.mzXML","X300_500_Pos_jgu2.mzXML","X300_500_Pos_jgw1.mzXML","X300_500_Pos_jgw2.mzXML","X300_500_Pos_nju1.mzXML","X300_500_Pos_nju2.mzXML","X300_500_Pos_njw1.mzXML","X300_500_Pos_njw2.mzXML","X300_500_Pos_oju2.mzXML","X300_500_Pos_ojw1.mzXML","SampleID","formula.pred","isoscore","mserror","ms1score","SMILES","DbID","Adducts","neutralscore","ionmodescore","adductscore","MS2score","allscore","temp.scorevalues","chracaterscore"
355.208709716797,6.06718333333333,757255.3125,612712.125,984338.6875,1037089.1875,446738.625,653045.75,738723.875,1273696.75,626565.4375,827694.625,8,"C17H32O6","-4.09007686187871","-2.75335722125284","-6.84343408313155","CC(C)(C)OOC(=O)CCCCCCCC(=O)OOC(C)(C)C","15109","[M+Na]+","0","-0.5","0","0","0",0,0
355.223164876302,6.62278333333333,752643.25,589882.25,384413.75,379312.40625,68815.3203125,66014.203125,113687.828125,62491.50390625,708145.3125,848030.4375,10,"C17H26N2O4;C17H26N2O4;C24H29N;C24H29N;C24H29N","-4.09007686187871;-4.09007686187871;-4.09007686187871;-4.09007686187871;-4.09007686187871","-3.08010451459636;-3.08010451459636;-4.43591784581741;-4.43591784581741;-4.43591784581741","-6.17018137647507;-6.17018137647507;-8.52599470769612;-8.52599470769612;-8.52599470769612","COCNC(=O)C(C)=C.CC(=C)C(O)=O.C=CC=C.C=CC#N;CC(C)COC(=O)Nc1ccc(C)c(NC(=O)OCC(C)C)c1;CC(C)(C)CC(C)(C)c1ccc(Nc2ccc3ccccc3c2)cc1;CC(C)(C)CC(C)(C)c1ccc2c(Nc3ccccc3)cccc2c1;CC(CN(c1ccccc1)c2ccc3ccccc3c2)CC(C)(C)C","25815;32243;31210;25842;11317","[M+CH3OH+H]+;[M+CH3OH+H]+;[M+Na]+;[M+Na]+;[M+Na]+","0;0;0;0;0","0;-0.5;0;0;0","0;0;0;0;0","0;0;0;0;0","0;0;0;0;0",0,0
355.242736816406,7.40441666666667,4141409,2472064,19718346,10993268,35964784,7475152,36387380,29771724,100,219889.890625,7,"C18H28N2O4;C18H28N2O4","-0.484164462818996;-0.484164462818996","-4.54552671556061;-4.54552671556061","-5.0296911783796;-5.0296911783796","CCCCOc1cc(c(OCCCC)cc1N2CCCC2)[N+]([O-])=O;CCOCCOCCN1c2cc(ccc2[C@H](C)CC1(C)C)[N+]([O-])=O","22350;36232","[M+NH4]+;[M+NH4]+","0;0","0;0","0;0","0;0","-5.0296911783796;-5.0296911783796",0,0
355.244964599609,7.3535,4141409,2472064,19718346,10993268,35964784,35507316,36387380,72035648,100,219889.890625,8,"0","0","0","0","0","0","0","0","0","0","0","0",0,0
355.251454671224,9.10268333333333,100,100,100,100,76054.4921875,105623.59375,100,100,2501519,404796.25,9,"0","0","0","0","0","0","0","0","0","0","0","0",0,0
355.278452555339,1.00240333333333,184309.90625,167157.5,155810.703125,215070.15625,146929.9375,154735.953125,209710.609375,241847.109375,196609.859375,98234.2421875,8,"0","0","0","0","0","0","0","0","0","0","0","0",0,0
355.280822753906,7.89488333333333,1271909.875,2328187,6747574,2699028.25,142431616,155356160,156497648,158313824,50059412,41332300,8,"0","0","0","0","0","0","0","0","0","0","0","0",0,0
355.280822753906,7.89488333333333,1271909.875,2328187,6747574,2699028.25,142431616,155356160,96839688,185466160,133817216,41332300,8,"0","0","0","0","0","0","0","0","0","0","0","0",0,0
355.288401285807,6.4927,1251351.875,1303137.875,227537.546875,220984.859375,259602.65625,353600.75,262363.125,313409.96875,349121.1875,479383.3125,2,"C17H36O6;C17H36O6;C17H36O6","-0.00892056840818839;-0.00892056840818839;-0.00892056840818839","0.00995033085316809;0.00995033085316809;0.00995033085316809","0.0010297624449797;0.0010297624449797;0.0010297624449797","CCCCCCCCCCCC(O)=O.OCC(CO)(CO)CO;CC[C@H](O)CO[C@@H](C)CO[C@@H](C)CO[C@@H](C)CO[C@@H](C)COC;CCCCOCCOCCOCOCCOCCOCCCC","22516;39352;4250","[M+NH4]+;[M+NH4]+;[M+NH4]+","0;0;0","0;0;-0.5","0;0;0","0;0;0","0.0010297624449797;0.0010297624449797;0",0,0
355.308197021484,8.75335,100,100,100,100,600078.125,380638.5,169469.640625,282837.125,92950.203125,184664.59375,5,"C22H40N2;C22H40N2;C22H40N2","-4.09007686187871;-4.09007686187871;-4.09007686187871","0.00995033085316809;0.00995033085316809;0.00995033085316809","-4.08012653102554;-4.08012653102554;-4.08012653102554","CCCCCCC(C)Nc1ccc(NC(C)CCCCCC)cc1;CCC(C)CC(CC)Nc1ccc(NC(CC)CC(C)CC)cc1;C.C.C[N+](C)(C)Cc1ccccc1.C[N+](C)(C)Cc2ccccc2","11758;1075;4071","[M+Na]+;[M+Na]+;[M+Na]+","0;0;0","0;0;-0.5","0;0;0","0;0;0","0;0;0",0,0
355.330942789714,8.36145,811046.0625,965165.125,899723.375,862923.6875,100,100,43585.1953125,31936.34375,1367639.625,851228.9375,9,"0","0","0","0","0","0","0","0","0","0","0","0",0,0
354.372406005859,9.21671666666667,100,100,100,100,100,100,100,100,2112473.5,118683.1640625,9,"C24H51P","-4.09007686187871","-3.2686437773167","-8.35872063919541","CCCCCCCCP(CCCCCCCC)CCCCCCCC","11624","[M+H-H2O]+","0","-0.5","1","0","0",0,0
356.079508463542,5.18143333333333,1718071.25,1953789.625,1896847.125,1304908.75,100,100,100,100,100,100,2,"0","0","0","0","0","0","0","0","0","0","0","0",0,0
356.12065633138,4.64045,287324.6875,254182.9375,178755.734375,195751.1875,1554727.375,1219494.875,114513.9375,2433606.5,100,316428.28125,8,"0","0","0","0","0","0","0","0","0","0","0","0",0,0
356.12065633138,4.64045,287324.6875,254182.9375,183243.984375,195751.1875,1554727.375,1219494.875,1748882,2433606.5,100,316428.28125,8,"0","0","0","0","0","0","0","0","0","0","0","0",0,0
356.133717854818,4.83945,845362.375,1244629.875,687366.625,1016728.9375,188140.578125,302730.03125,248474.734375,232193.171875,209764.046875,250832.3125,2,"C22H20O3;C20H20ClN3O","-4.09007686187871;-0.646891948885503","0.00995033085316809;0.00995033085316809","-4.92223179418344;-0.79483635487444","CC(=O)c1cc(OCc2ccccc2)cc(OCc3ccccc3)c1;[Cl-].CCN(CC)c1ccc2nc3c(cc(N)c4ccccc34)[o+]c2c1","15609;8528","[M+Na]+;[M+H]+","0.5;0","0;0","0;0","0;0","0;-0.79483635487444",0,0
356.138783772786,9.55883333333333,100,100,100,100,28521.42578125,100,100,39366.1796875,341602.34375,29183.595703125,9,"C22H19N3O3","-4.09007686187871","-3.93962429949215","-8.02970116137086","CCN(CC)c1ccc2c(OC(=O)C(=C2C#N)c3oc4ccc(C)cc4n3)c1","36133","[M+H-H2O]+","0","0","1","0","0",0,0
356.144521077474,4.48323333333333,100,100,100,100,100,100,38907.17578125,47053.5390625,633423.0625,1532303,10,"C19H22ClN5O","-4.09007686187871","-3.57053092481619","-6.6606077866949","[Cl-].CC1=NN(c2ccccc2)C(=O)C1N=Nc3cccc(c3)[N+](C)(C)C","26918","[M+H-H2O]+","0","-0.5","1","0","0",0,0
356.144276936849,5.14185,100,100,100,100,185014.03125,127657.2578125,118671.109375,345076.1875,947746.6875,657729.375,9,"0","0","0","0","0","0","0","0","0","0","0","0",0,0
355.179809570312,6.05213333333333,1480594.25,1421068.875,1238155.75,1687725.75,421654.1875,624179.1875,740843.25,696419.25,2338627.25,13905677,10,"0","0","0","0","0","0","0","0","0","0","0","0",0,0
355.200042724609,7.41341666666667,100,100,100,100,3433387,3052556.5,873546.3125,1200731.75,100,100,5,"C24H20N2","-0.48437691573788","0.00995033085316809","-1.47442658488471","N(c1ccccc1)c2ccc(cc2)c3ccc(Nc4ccccc4)cc3","4907","[M+NH4]+","0","0","0","0","-1.47442658488471",0,0
356.232208251953,7.18196666666667,100,100,100,107992.640625,26217768,20693624,28468260,35203984,100,100,8,"0","0","0","0","0","0","0","0","0","0","0","0",0,0
356.246124267578,7.40441666666667,850660.625,468721.375,4510235.5,2188988.75,7254662.5,6859050.5,7299038,5673190.5,100,100,7,"C16H34O5S","-4.60477272663697","-2.61142378480872","-7.21619651144569","CSC[C@@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)O","3578","[M+NH4]+","0","0","0","0","0",0,0
356.248331705729,7.3535,850660.625,468721.375,4510235.5,2188988.75,7254662.5,6859050.5,7299038,13484034,100,100,8,"C25H31N3","-4.09007686187871","0.00995033085316809","-5.08012653102554","CN(C)c1ccc(cc1)C(c2ccc(cc2)N(C)C)c3ccc(cc3)N(C)C","5634","[M+H-H2O]+","0","0","1","0","0",0,0
356.263193766276,4.35511666666667,339854.5,839040.5,344619.9375,100,631393.0625,790059.1875,100,114628.3984375,100,100,2,"0","0","0","0","0","0","0","0","0","0","0","0",0,0
356.263193766276,4.35511666666667,1194037.75,1198195.375,130244.4609375,184744.875,631393.0625,790059.1875,127167.6953125,114628.3984375,100,348329.9375,2,"0","0","0","0","0","0","0","0","0","0","0","0",0,0
355.279907226562,7.57563333333333,279732.09375,400587.78125,1526773.75,570700.9375,30216370,31952474,33359770,31333946,9446950,8101515,7,"C21H39BO5","-4.09007686187871","0.00995033085316809","-4.08012653102554","CCCCCCCC\C=C/CCCCCCCC(=O)OCC1COB(O)O1","44668","[M+H-H2O]+","0","0","1","0","0",0,0
355.280548095703,7.89488333333333,279732.09375,400587.78125,1526773.75,570700.9375,30216370,31952474,20314424,39113836,27320398,8101515,8,"C21H39BO5","-4.09007686187871","-4.56196823159368","-8.65204509347239","CCCCCCCC\C=C/CCCCCCCC(=O)OCC1COB(O)O1","44668","[M+H-H2O]+","0","0","1","0","0",0,0
356.291290283203,8.4364,100,100,100,100,351366.90625,1118569.75,441765.0625,1795145.5,215552.890625,119180.2578125,8,"0","0","0","0","0","0","0","0","0","0","0","0",0,0
356.29404703776,10.3979833333333,100,100,100,100,100,9041.513671875,100,81281.671875,94753.78125,289813.59375,10,"0","0","0","0","0","0","0","0","0","0","0","0",0,0
356.31499226888,7.46753333333333,100,100,100,100,569015.5,453552.03125,444225.0625,617174.3125,384414.21875,167220.09375,8,"0","0","0","0","0","0","0","0","0","0","0","0",0,0
356.351450602214,6.90785,194633.75,172315.703125,364942.46875,259501.59375,15151451,11277019,22011352,23694700,3715908,37811940,10,"0","0","0","0","0","0","0","0","0","0","0","0",0,0
356.351735432943,8.64636666666667,100,100,100,100,203518.265625,136457.375,106943.625,143316.46875,4490897,506033.28125,9,"C22H45NO2;C22H47NO3;C22H47NO3;C22H45NO2;C22H45NO2;C22H42O2;C22H42O2;C22H42O2","0.00905787088813406;-4.09007686187871;-4.09007686187871;0.00905787088813406;0.00905787088813406;0.00905787088813406;0.00905787088813406;0.00905787088813406","-4.14627478279523;-3.93974151601363;-3.93974151601363;-4.14627478279523;-4.14627478279523;-4.31069582063847;-4.31069582063847;-4.31069582063847","-4.22055024524043;-8.11315171122568;-8.11315171122568;-4.22055024524043;-4.22055024524043;-4.63497128308367;-4.63497128308367;-4.63497128308367","CCCCCCCCCCCCCCCCCC[N+](C)(C)CC([O-])=O;CCCCCCCCCCCCCCCCCC(O)=O.CC(C)(N)CO;CCCCCCCCCCCCCCCCCC(O)=O.CC(C)(N)CO;CCCCCCCC\C=C/CCCCCCCC(O)=O.CCNCC;CCCC\C=C\CCCCCCCCCCCCN(CCO)CCO;CCCCCCCC\C=C/CCCCCCCCCCCC(O)=O;CCCCCCCC\C=C/CCCCCCCC(=O)OCCCC;CCCCCCCCCCCCCCCCCCOC(=O)C(C)=C","6239;24089;34240;15229;24775;723;4215;20008","[M+H]+;[M+H-H2O]+;[M+H-H2O]+;[M+H]+;[M+H]+;[M+NH4]+;[M+NH4]+;[M+NH4]+","0.5;0.5;0.5;0.5;0;0.5;0;0","-0.5;0;0;0;0;0;0;0","0;1;1;0;0;0;0;0","0;0;0;0;0;0;0;0","0;0;0;-3.82055024524043;-4.22055024524043;-4.23497128308367;-4.63497128308367;-4.63497128308367",0,0
356.36181640625,7.33623333333333,100,100,100,100,62873.6953125,136170.78125,100,100,2146437.25,100,9,"0","0","0","0","0","0","0","0","0","0","0","0",0,0
356.877532958984,1.20732,117449.390625,95147.96875,69965.140625,62579.90625,118156.609375,127600.5078125,107922.0625,105830.171875,111069.6875,99879.2734375,6,"0","0","0","0","0","0","0","0","0","0","0","0",0,0
354.89404296875,4.21571666666667,1403068.25,1458775,1720544.125,2235035.75,100,100,100,100,100,100,4,"0","0","0","0","0","0","0","0","0","0","0","0",0,0
356.916971842448,0.88998,100,100,112792.234375,100,243061.953125,207539.96875,75882.0625,75579.4296875,121507.6328125,58047.8125,5,"0","0","0","0","0","0","0","0","0","0","0","0",0,0
356.924652099609,1.17318833333333,168112.609375,150310.796875,86744.3671875,76121.2578125,224446.265625,191875.34375,289618.15625,260746.78125,241706.703125,187331.03125,7,"0","0","0","0","0","0","0","0","0","0","0","0",0,0
356.991963704427,0.933055,114201.9453125,52061.046875,682100.3125,1042315.5625,299511.15625,234913.4375,312476.46875,299855.75,401666.75,254142.375,4,"0","0","0","0","0","0","0","0","0","0","0","0",0,0
357.052581787109,2.79995,100,100,100,100,100,100,100,100,100,324200.1875,10,"C18H14N2O2S2;C14H10Cl2N4O2","-0.502579248167698;-0.701737469103104","0.00995033085316809;0.00995033085316809","-0.49262891731453;-0.691787138249935","CCN1C(/Oc2ccccc12)=C/3SC(=S)N(C3=O)c4ccccc4;CN1C(=O)C(=N/Nc2ccc(Cl)c(Cl)c2)/C(=C(C#N)C1=O)C","16103;43959","[M+H]+;[M+NH4]+","0;0","-0.5;0","0;0","0;0","0;0",0,0
357.075897216797,5.46946666666667,8506481,15437539,14058626,16957148,118962.6484375,119588.859375,203572.953125,416855.9375,323201.0625,195197.28125,4,"0","0","0","0","0","0","0","0","0","0","0","0",0,0
357.081217447917,4.99895,240639.703125,358513.90625,241287.765625,316979.25,281325.90625,406608.5,807801.625,856924.625,6731035,3791621.5,9,"0","0","0","0","0","0","0","0","0","0","0","0",0,0
357.093821207682,4.23916666666667,1726983,903419.8125,594310.875,652603.5625,58935.4140625,115964.8984375,73794.71875,46807.5859375,100,100,1,"C17H16ClN5O3;C13H13N3O5S;C13H13N3O5S","-4.09007686187871;-0.539791907008617;-0.539791907008617","-2.33147910188792;-4.53843875074263;-4.53843875074263","-6.42155596376663;-5.07823065775125;-5.07823065775125","OCCN(CCC#N)c1ccc(cc1)N=Nc2ccc(cc2Cl)[N+]([O-])=O;O[S]([O-])(=O)=O.C=O.N#[N+]c1ccc(Nc2ccccc2)cc1;Cc1ccc(Nc2ccc(cc2[N+]([O-])=O)[S](O)(=O)=O)cc1N","12625;23035;32831","[M+H-H2O]+;[M+CH3OH+H]+;[M+CH3OH+H]+","0;0;0","0;0;0","1;0;0","0;0;0","0;-5.07823065775125;-5.07823065775125",0,0
357.105295817057,5.70993333333333,100,115958.984375,100,118696.609375,1227228.25,1125139.875,1733222,1942790.375,127478.703125,3609107,10,"0","0","0","0","0","0","0","0","0","0","0","0",0,0
357.111216227214,5.18143333333333,100,494483.25,140982.75,400343.09375,32379.20703125,53660.26953125,93375.6875,175442.3125,84636.515625,57396.7109375,2,"0","0","0","0","0","0","0","0","0","0","0","0",0,0
355.133819580078,4.86801666666667,4905153,5941488.5,4117474,5741036,100,44684.30859375,100,100,87679.0859375,64931.2265625,2,"0","0","0","0","0","0","0","0","0","0","0","0",0,0
357.146352132161,10.7633833333333,100,100,100,100,2179550.5,3484144.5,1729496.375,1927370.125,76060.8515625,1039007.875,6,"C20H16N6O","0.00771504249417353","-3.69507752987574","-4.68736248738156","[N-]=[N+]=Nc1ccc(cc1)\C=C2/CCC\C(=C/c3ccc(cc3)N=[N+]=[N-])C2=O","14732","[M+H]+","0","0","0","0","-4.68736248738156",0,0
357.166564941406,6.73688333333333,90006.4140625,109805.953125,100,92444.421875,63821.28125,36347.5546875,70820.09375,100,259592.671875,281100.1875,10,"C17H17N5O3","-0.00714760287111741","-2.63830513652712","-2.64545273939823","OCCN(CCC#N)c1ccc(cc1)N=Nc2ccc(cc2)[N+]([O-])=O","12624","[M+NH4]+","0","0","0","0","-2.64545273939823",0,0
356.183197021484,6.05213333333333,480555.375,301512.1875,329599.9375,303441.3125,150866.125,202701.984375,227297,175565.078125,348655.53125,1888093.375,10,"0","0","0","0","0","0","0","0","0","0","0","0",0,0
357.193766276042,5.32703333333333,100,100,864374.5625,869745.125,100,100,100,33396.1484375,100,100,4,"C22H26N2O","-4.09007686187871","0.00995033085316809","-4.71649016738918","CCCCCCCCOc1ccc(cc1)N=Cc2ccc(cc2)C#N","23010","[M+Na]+","0","-0.5","0","0","0",0,0
357.197113037109,7.41341666666667,100,100,100,100,6046955.5,4477356,945318.5625,1617263.375,100,100,5,"C22H31O3P;C22H31O3P;C22H31O3P","-4.09007686187871;-4.09007686187871;-4.09007686187871","-4.47672467339034;-4.47672467339034;-4.47672467339034","-9.56680153526905;-9.56680153526905;-9.56680153526905","CCCCCCCCCCOP(Oc1ccccc1)Oc2ccccc2;CC(C)CCCCCCCOP(Oc1ccccc1)Oc2ccccc2;COP(OCC1CC2CC1C=C2)OCC3CC4CC3C5C6CC(C=C6)C45","1641;18035;37343","[M+H-H2O]+;[M+H-H2O]+;[M+H-H2O]+","0;0;0","-0.5;-0.5;-0.5","1;1;1","0;0;0","0;0;0",0,0
357.208577473958,2.98765,70734736,73933248,42478176,51318696,100,100,100,100,100,100,2,"0","0","0","0","0","0","0","0","0","0","0","0",0,0
357.212951660156,4.64298333333333,100,100,100,100,194154.390625,265610.25,100,118471.3125,35189.7265625,100,6,"C22H27N3","-4.09007686187871","0.00995033085316809","-5.08012653102554","CCCCCC1CCC(CC1)c2cnc(nc2)c3ccc(cc3)C#N","11776","[M+Na]+","0","-0.5","0","0","0",0,0
357.215372721354,7.6414,100,100,100,111531.453125,38336596,26608194,15919469,16478663,100,100,5,"C24H27N3O;C24H33ClO","-4.09007686187871;-4.09007686187871","0.00995033085316809;-2.0036949777809","-5.08012653102554;-7.09377183965961","CC(C)(C)CC(C)(C)c1ccc(O)c(c1)n2nc3ccc4ccccc4c3n2;CCCCCCCCCCCCc1cccc(Oc2ccccc2)c1Cl","18535;20400","[M+H-H2O]+;[M+H-H2O]+","0;0.5","0;-0.5","0;0","0;0","0;0",0,0
357.223541259766,5.7955,2416385.25,2543110,1060299.75,654761.125,62497.0703125,63093.69921875,96001,66397.1640625,1505462.5,3142029.25,10,"C15H36NO7P","-4.09007686187871","-3.61858067952368","-8.7086575414024","CCCCCCCCCO[P](O)(O)=O.OCCN(CCO)CCO","26601","[M+H-H2O]+","0","0","1","0","0",0,0
357.235209147135,4.15366666666667,27234636,22012294,17213778,14676709,1323195.375,1524346.625,232797.875,408320.3125,1912871.625,3588944,1,"0","0","0","0","0","0","0","0","0","0","0","0",0,0
356.231994628906,7.18196666666667,53775.87890625,91880.546875,100,100,5024260,4057445.75,5555574.5,6824167,100,295930.3125,8,"0","0","0","0","0","0","0","0","0","0","0","0",0,0
357.248677571615,5.83686666666667,847489.5,1093315.5,267791.9375,190219.546875,100,100,100,100,100,100,2,"0","0","0","0","0","0","0","0","0","0","0","0",0,0
356.247985839844,7.38493333333333,100,100,100,100,527910.5625,459812.125,171438.734375,447006.96875,100,100,5,"C25H31N3","-4.09007686187871","-3.51215282950918","-8.60222969138789","CN(C)c1ccc(cc1)C(c2ccc(cc2)N(C)C)c3ccc(cc3)N(C)C","5634","[M+H-H2O]+","0","0","1","0","0",0,0
357.259653727214,7.00625,5312487.5,9034757,1124325.25,1981780.5,678504,724878.625,215961.265625,188715.75,5813734,3627818.5,2,"0","0","0","0","0","0","0","0","0","0","0","0",0,0
357.260569254557,7.01565,5312487.5,9212942,1163888,1469419.75,43216336,44888704,38611080,36748488,5813734,13573955,6,"0","0","0","0","0","0","0","0","0","0","0","0",0,0
356.283874511719,7.89488333333333,57308.33203125,81360.421875,135962.078125,106575.765625,3373576.25,3799176.25,3781615.5,4669465.5,1923093.625,1125518,8,"0","0","0","0","0","0","0","0","0","0","0","0",0,0
356.283874511719,7.89488333333333,100,81360.421875,111724.046875,82487.25,2723650.25,3036223.75,2614664.75,4669465.5,2664400,1125518,8,"0","0","0","0","0","0","0","0","0","0","0","0",0,0
357.289438883464,9.41625,100,100,100,100,100,100,100,100,6518164.5,1410841.125,9,"0","0","0","0","0","0","0","0","0","0","0","0",0,0
357.314320882161,9.53035,100,100,100,100,66404.6171875,55174.984375,100,36460.96875,1024969.9375,108073.96875,9,"0","0","0","0","0","0","0","0","0","0","0","0",0,0
357.345245361328,6.98098333333333,17121308,64237216,64577748,85448720,72096.265625,83550.671875,64305.625,88422.8046875,10079186,418198.71875,4,"0","0","0","0","0","0","0","0","0","0","0","0",0,0
357.346608479818,6.97771666666667,270929.5625,351034.28125,208453.09375,166939.765625,100,28698.85546875,100,100,82091.5546875,13706.7431640625,2,"0","0","0","0","0","0","0","0","0","0","0","0",0,0
356.3515625,6.90785,100,53886.54296875,100,100,3040468.75,2706257.5,5252722,5746567,461201.625,9437942,10,"C22H47NO3;C22H47NO3","-4.09007686187871;-4.09007686187871","-4.56943977775442;-4.56943977775442","-9.3261833062998;-9.3261833062998","CCCCCCCCCCCCCCCCCC(O)=O.CC(C)(N)CO;CCCCCCCCCCCCCCCCCC(O)=O.CC(C)(N)CO","24089;34240","[M+H-H2O]+;[M+H-H2O]+","0;0","0;0","1;1","0;0","0;0",0,0
356.351684570312,8.64636666666667,100,100,100,100,100,59142.7421875,100,42058.3046875,911127.3125,84140.734375,9,"C22H45NO2;C22H47NO3;C22H47NO3;C22H45NO2;C22H42O2;C22H45NO2;C22H42O2;C22H42O2","0.00549043309457209;-4.09007686187871;-4.09007686187871;0.00549043309457209;0.00549043309457209;0.00549043309457209;0.00549043309457209;0.00549043309457209","-4.40377312384681;-4.27125338868377;-4.27125338868377;-4.40377312384681;-4.49288782523633;-4.40377312384681;-4.49288782523633;-4.49288782523633","-4.84014315586851;-8.75667908777178;-8.75667908777178;-4.84014315586851;-5.11530436888594;-4.84014315586851;-5.11530436888594;-5.11530436888594","CCCCCCCCCCCCCCCCCC[N+](C)(C)CC([O-])=O;CCCCCCCCCCCCCCCCCC(O)=O.CC(C)(N)CO;CCCCCCCCCCCCCCCCCC(O)=O.CC(C)(N)CO;CCCCCCCC\C=C/CCCCCCCC(O)=O.CCNCC;CCCCCCCC\C=C/CCCCCCCCCCCC(O)=O;CCCC\C=C\CCCCCCCCCCCCN(CCO)CCO;CCCCCCCC\C=C/CCCCCCCC(=O)OCCCC;CCCCCCCCCCCCCCCCCCOC(=O)C(C)=C","6239;24089;34240;15229;723;24775;4215;20008","[M+H]+;[M+H-H2O]+;[M+H-H2O]+;[M+H]+;[M+NH4]+;[M+H]+;[M+NH4]+;[M+NH4]+","0.5;0.5;0.5;0.5;0.5;0;0;0","-0.5;0;0;0;0;0;0;0","0;1;1;0;0;0;0;0","0;0;0;0;0;0;0;0","0;0;0;-4.44014315586851;-4.71530436888594;-4.84014315586851;-5.11530436888594;-5.11530436888594",0,0
357.736989339193,4.15366666666667,8825719,8145364.5,5584601.5,4732044.5,489186.59375,545822,63109.0390625,100,569404.125,1600027.375,1,"0","0","0","0","0","0","0","0","0","0","0","0",0,0
358.058166503906,6.12506666666667,966118.8125,1126307.875,1339013.375,1999762.75,93461.15625,122687.75,158731.984375,155804.296875,100,100,4,"0","0","0","0","0","0","0","0","0","0","0","0",0,0
358.076354980469,4.41118333333333,271056.75,100,241377.734375,133445.359375,1072003.5,1342834.5,1977397.25,2046023.25,98757.9765625,529711.1875,8,"0","0","0","0","0","0","0","0","0","0","0","0",0,0
358.084747314453,4.99895,100,100,100,100,62633.546875,60423.82421875,135252.78125,129488.8125,1281213.625,697619.6875,9,"C19H16ClNO4;C19H16ClNO4;C19H16ClNO4","-4.60507515115643;-4.60507515115643;-4.60507515115643","-4.54206488858227;-4.54206488858227;-4.54206488858227","-9.14714003973871;-9.14714003973871;-9.14714003973871","COc1ccc2n(c(C)c(CC(O)=O)c2c1)C(=O)c3ccc(Cl)cc3;COc1cc(OC)c(NC(=O)c2cc3ccccc3cc2O)cc1Cl;COc1cc(NC(=O)c2cc3ccccc3cc2O)c(OC)cc1Cl","71;2273;11119","[M+H]+;[M+H]+;[M+H]+","0;0;0","0;0;0","0;0;0","0;0;0","0;0;0",0,0
358.111653645833,2.9021,310713.59375,326405.09375,66771.8828125,166870.671875,73639.859375,65155.1875,85033.9375,76434.921875,90282.359375,108129.953125,2,"C18H16N2O6;C18H16N2O6","-0.483879576499553;-0.483879576499553","0.00995033085316809;0.00995033085316809","-0.473929245646385;-0.473929245646385","COC(=O)c1ccc(cc1)C(=O)NNC(=O)c2ccc(cc2)C(=O)OC;CCOC(=O)C1=CNc2c3NC=C(C(=O)OCC)C(=O)c3ccc2C1=O","16924;22559","[M+H]+;[M+H]+","0;0","0;0","0;0","0;0","-0.473929245646385;-0.473929245646385",0,0
358.112579345703,6.3372,221270.8125,180277.109375,100,119523.59375,120428.3203125,131209.578125,189428.359375,206913.8125,143534.21875,745966.8125,10,"C13H23BrO4","-0.958457355393455","0.00995033085316809","-0.948507024540287","CCC(=O)CCCCCCBr.CC(=O)CC(O)=O","27197","[M+CH3OH+H]+","0","0","0","0","0",0,0
358.113464355469,6.38186666666667,125804832,126035944,121493424,153703088,547646.625,375905.6875,88607.9140625,245225.25,1321256.125,2625869,4,"C15H16O9;C15H16O9","0.00973736867950208;0.00973736867950208","0.00995033085316809;0.00995033085316809","0.0196876995326702;0.0196876995326702","OC[C@H]1O[C@@H](Oc2cc3C=CC(=O)Oc3cc2O)[C@H](O)[C@@H](O)[C@@H]1O;CC(O)CO.OC(=O)c1cccc(c1)C(O)=O.O=C2OC(=O)C=C2","4905;17894","[M+NH4]+;[M+NH4]+","0;0","0;0","0;0","0;0","0.0196876995326702;0.0196876995326702",0,0
357.146270751953,10.8209166666667,100,100,100,100,399184.28125,648216.9375,331219.75,336145.15625,100,198999.0625,6,"C20H16N6O","0.00856090889752088","-2.80725716440543","-2.79869625550791","[N-]=[N+]=Nc1ccc(cc1)\C=C2/CCC\C(=C/c3ccc(cc3)N=[N+]=[N-])C2=O","14732","[M+H]+","0","0","0","0","-2.79869625550791",0,0
357.197143554688,7.38753333333333,100,100,100,100,1106829,1286469.5,227351.84375,265734.5,100,100,6,"C22H31O3P;C22H31O3P;C22H31O3P","-4.09007686187871;-4.09007686187871;-4.09007686187871","-4.38640419523611;-4.38640419523611;-4.38640419523611","-8.47648105711482;-8.47648105711482;-8.47648105711482","CCCCCCCCCCOP(Oc1ccccc1)Oc2ccccc2;CC(C)CCCCCCCOP(Oc1ccccc1)Oc2ccccc2;COP(OCC1CC2CC1C=C2)OCC3CC4CC3C5C6CC(C=C6)C45","1641;18035;37343","[M+H-H2O]+;[M+H-H2O]+;[M+H-H2O]+","0;0;0","-0.5;-0.5;-0.5","1;1;1","0;0;0","0;0;0",0,0
